ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,AUTO_UNIQUE_ID_2021-09-27_fhernandez_UI_SNAP_Locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
21270,Wegmans 133,14361 Newbrook Dr,,Chantilly,VA,20151,4228,FAIRFAX,66,USCGeocoder,93.7479,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
21491,Central Supermarket,6222 Richmond Hwy,,Alexandria,VA,22303,2438,FAIRFAX,67,USCGeocoder,15.6308,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5908.385985,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78291908,-77.07647011,Relaxed
22043,MOM's Organic Market 8,424 Elden St,,Herndon,VA,20170,4511,FAIRFAX,68,USCGeocoder,15.6226,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3092.389757,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96780524,-77.37494853,Exact
22138,CVS Pharmacy 1398,6436 Springfield Plz,,Springfield,VA,22150,3428,FAIRFAX,69,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,31522.85236,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.77942295,-77.18941288,Relaxed
23558,CVS Pharmacy 10971,1906 Reston Metro Plz,,Reston,VA,20190,5231,FAIRFAX,70,USCGeocoder,125.3206,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11940663.71,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.958168,-77.341846,Relaxed;Soundex
23713,Freshfarm Oakton Farmers Market n/a,2854 Hunter Mill Rd,,Oakton,VA,22124,1701,FAIRFAX,71,USCGeocoder,140.6375,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2960.514655,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.88861552,-77.30330298,Exact
24391,7-Eleven Inc F 28506A,7924 Fort Hunt Rd,,Alexandria,VA,22308,1203,FAIRFAX,72,USCGeocoder,15.6259,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4920.704476,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.74195011,-77.05598987,Relaxed
25736,"Mi Tierra Mercado Latino, Inc.",6531F Little River Tpke,,Alexandria,VA,22312,1418,FAIRFAX,73,USCGeocoder,15.6225,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4805.320288,ArealInterpolationGeometricCentroid,Parcel,93.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.82122298,-77.15917412,Relaxed
25856,7-eleven 28525A,1436 Chain Bridge Rd,,Mclean,VA,22101,3701,FAIRFAX,74,USCGeocoder,15.6279,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2514.352165,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.93370214,-77.17852425,Exact
26484,Trader Joes 640,1109 N Highland St,,Arlington,VA,22201,2807,ARLINGTON,75,USCGeocoder,46.8755,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2191.795541,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.88641599,-77.09476896,Exact
26615,Asia Halal Supermarket,5171 Lee Hwy,,Arlington,VA,22207,1603,ARLINGTON,76,USCGeocoder,15.6234,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2746.760144,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89642495,-77.13284085,Exact
27299,7-Eleven Inc F 34684A,9617 Fairfax Blvd,,Fairfax,VA,22031,2321,FAIRFAX,77,USCGeocoder,15.6255,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,695.5059318,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86446256,-77.2764928,Exact
28610,SAFEWAY  1847,5980 Kingstowne Towne Ctr,,Alexandria,VA,22315,5876,FAIRFAX,78,USCGeocoder,171.8801,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,14570873.85,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.78448,-77.1252,Relaxed;Soundex
29553,Walgreens 11297,3050 Nutley St,,Fairfax,VA,22031,1924,FAIRFAX,79,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,54996.85926,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86869145,-77.26335235,Relaxed
30011,Engocha Llc,3823A S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,80,USCGeocoder,31.2506,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3381.795073,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84150834,-77.11995439,Relaxed
30726,"H Mart Centreville, Llc",13818 Braddock Rd,,Centreville,VA,20121,2412,FAIRFAX,81,USCGeocoder,31.258,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,16744.84634,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83544687,-77.42637107,Exact
31079,7-Eleven Inc F 10671A,10508 Leesburg Pike,,Vienna,VA,22182,1333,FAIRFAX,82,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2263.584106,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.97627517,-77.30906506,Relaxed
31356,Costco Wholesale 1115,7940 Richmond Hwy,,Alexandria,VA,22306,7826,FAIRFAX,83,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,48914.82415,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.7420345,-77.0877711,Relaxed
31451,7-Eleven 10760B,5725 Edsall Rd,,Alexandria,VA,22304,4711,ALEXANDRIA,84,USCGeocoder,31.251,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4401.066525,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80776866,-77.1306352,Exact
31765,La Latina,7010 Commerce St,,Springfield,VA,22150,3433,FAIRFAX,85,USCGeocoder,15.6254,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6761.446763,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78280464,-77.18790207,Exact
31789,7-Eleven Inc F 27547A,50300 Lee Highway,,Arlington,VA,22207,,ARLINGTON,86,USCGeocoder,470.337,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,16707554.9,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.903531,-77.129764,Relaxed;Soundex
32140,7-Eleven Inc F 10705A,7243 Arlington Blvd,,Falls Church,VA,22042,3219,FAIRFAX,87,USCGeocoder,31.2493,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2965.204598,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.866238,-77.1956432,Relaxed
32219,La Latina Market,5838 N Kings Hwy,Ste C,Alexandria,VA,22303,2000,FAIRFAX,88,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,9647.190368,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78991304,-77.07694679,Relaxed
33352,Lidl 1446,6548 Little River Tpke,,Alexandria,VA,22312,1443,FAIRFAX,89,USCGeocoder,15.6232,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4082.132944,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82234976,-77.16187242,Relaxed
33525,Arcadia Food Inc.,9000 Richmond Highway,,Alexandria,VA,22309,,FAIRFAX,90,USCGeocoder,15.624,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3559.133427,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.71518791,-77.13738735,Relaxed
33531,Jummah Bazaar,6353 Rolling Rd,,Springfield,VA,22152,2426,FAIRFAX,91,USCGeocoder,46.8718,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2219.986558,LinearInterpolationAddressRange,StreetSegment,99.89940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77825837,-77.23261987,Relaxed
34445,Miragold International Foods Inc.,710 Elden St,,Herndon,VA,20170,4634,FAIRFAX,92,USCGeocoder,15.6257,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2544.695874,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96979013,-77.38560982,Exact
34453,GIANT FOOD 744,5740 Union Mill Rd,,Clifton,VA,20124,1088,FAIRFAX,93,USCGeocoder,31.2579,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5709.213795,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83413833,-77.41163745,Relaxed
34642,DOLLAR TREE 5140,264 CEDAR LN SE,STE AB-C,Vienna,VA,22180,6613,FAIRFAX,94,USCGeocoder,218.9683,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,15070035.28,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.896094,-77.256034,Relaxed;Soundex
34684,Skyline Stop,5601 Seminary Rd,Ste 4N,Falls Church,VA,22041,3571,FAIRFAX,95,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,29965.37703,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.84631849,-77.1222277,Relaxed
34990,SAFEWAY  1428,299 S Van Dorn St,,Alexandria,VA,22304,4303,ALEXANDRIA,96,USCGeocoder,31.2522,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2414.838758,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81124241,-77.13188916,Exact
36478,Walgreens 19791,9579 Braddock Rd,,Fairfax,VA,22032,2539,FAIRFAX,97,USCGeocoder,15.623,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7425.795865,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81843997,-77.27571138,Relaxed
36645,Community Foodworks Chantilly Farmers Market,3460 Centreville Road,,Chantilly,VA,20151,,FAIRFAX,98,USCGeocoder,31.9942,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4270.666018,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.9063326,-77.42302103,Relaxed
37497,Walmart 5969,4368 Chantilly Shopping Center Dr,,Chantilly,VA,20151,4016,FAIRFAX,99,USCGeocoder,31.2729,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2180.180516,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.88759379,-77.44456846,Relaxed
37899,7-Eleven Inc F 28556A,8391 Leesburg Pike,,Vienna,VA,22182,2402,FAIRFAX,100,USCGeocoder,15.6287,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,16403.41708,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.9233639,-77.23642963,Relaxed
38155,DOLLAR TREE 5317,7812 Richmond Hwy,,Alexandria,VA,22306,7824,FAIRFAX,101,USCGeocoder,8.8455,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4256.862463,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.74543414,-77.08363829,Relaxed
38291,La Feria Latina,3842 Mount Vernon Ave,,Alexandria,VA,22305,2409,ALEXANDRIA,102,USCGeocoder,46.873,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7954.480204,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84019132,-77.06296287,Exact
38622,7-Eleven 34646B,1625 Wilson Blvd,,Arlington,VA,22209,2501,ARLINGTON,103,USCGeocoder,15.6223,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,594.6293772,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89434787,-77.07805996,Exact
39508,Brook Market,2522 Columbia Pike,,Arlington,VA,22204,4408,ARLINGTON,104,USCGeocoder,15.6218,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2117.265534,LinearInterpolationAddressRange,StreetSegment,97.92899408,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86315853,-77.08430124,Relaxed
40806,7-eleven 10693b 10693B,8616 Park St,,Vienna,VA,22180,6842,FAIRFAX,105,USCGeocoder,15.6258,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1092.695401,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88870664,-77.24279497,Relaxed
42019,El Latino & African Market 1,4611 Columbia Pike,,Arlington,VA,22204,3007,ARLINGTON,106,USCGeocoder,16.3145,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,897.8490755,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.85750742,-77.10714742,Relaxed
42024,Colonial Market,1605 Commonwealth Ave,,Alexandria,VA,22301,1903,ALEXANDRIA,107,USCGeocoder,31.2722,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2351.770683,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82012736,-77.06293785,Exact
43445,Community Foodworks Tysons Farmers Market,8400 Westpark Drive,,Mclean,VA,22102,,FAIRFAX,108,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18003.4068,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.92558115,-77.23467033,Exact
43538,7-Eleven 22685C,6327 S Kings Hwy,,Alexandria,VA,22306,1052,FAIRFAX,109,USCGeocoder,16.6029,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1682.20416,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.7797655,-77.08147843,Relaxed
43559,Pho Supplies Inc,3435 Carlin Springs Rd,,Falls Church,VA,22041,2802,FAIRFAX,110,USCGeocoder,31.5081,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,30694.70535,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85165435,-77.12252738,Relaxed
44298,Bismillah Groceries & Halal Meat,14513 Lee Jackson Memorial Hwy,Ste G,Chantilly,VA,20151,1510,FAIRFAX,111,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3427.678777,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90116844,-77.44898074,Exact
44656,7-eleven Inc 10695a 10695A,6120 Lincolnia Rd,,Alexandria,VA,22312,2705,FAIRFAX,112,USCGeocoder,31.2568,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3588.268544,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81779699,-77.13727509,Exact
44760,New A1 Grocery,2919 Arlington Dr,,Alexandria,VA,22306,2325,FAIRFAX,113,USCGeocoder,16.133,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4633.8405,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.75457635,-77.08126141,Relaxed
45600,Vietnam Supermarket,6609 Wilson Blvd,,Falls Church,VA,22044,3301,FAIRFAX,114,USCGeocoder,15.6479,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4785.071274,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87348568,-77.15024704,Exact
45802,7-Eleven Inc F 10717A,1131 S George Mason Dr,,Arlington,VA,22204,3801,ARLINGTON,115,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,623.3528519,ArealInterpolationGeometricCentroid,Parcel,95.32544379,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.884356,-77.12522026,Relaxed
46827,Walgreens 15444,6715A Arlington Blvd,,Falls Church,VA,22042,2728,FAIRFAX,116,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,8426.277823,ArealInterpolationGeometricCentroid,Parcel,93.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.8685056,-77.17620583,Relaxed
48638,Megamart Express,5001 Columbia Pike,,Arlington,VA,22204,2906,ARLINGTON,117,USCGeocoder,15.6628,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1940.98334,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85582217,-77.11262366,Exact
49349,ALDI 27,8256 Richmond Hwy,,Alexandria,VA,22309,8220,FAIRFAX,118,USCGeocoder,15.6237,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4257.691107,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.73379059,-77.09914979,Relaxed
49446,Nfd  Corporation Inc,3825B S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,119,USCGeocoder,15.6252,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3381.795073,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84149891,-77.11998626,Relaxed
49550,7-eleven 10652C,427 Maple Ave E,,Vienna,VA,22180,4722,FAIRFAX,120,USCGeocoder,15.6304,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2999.157667,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90751701,-77.25761155,Exact
50869,"7-Eleven, Inc F 32966B",4223 Fairfax Dr,,Arlington,VA,22203,1606,ARLINGTON,121,USCGeocoder,15.6288,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2150.678707,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88261436,-77.11154129,Exact
51109,Alexandria Old Town Farmers' Market,301 King St,,Alexandria,VA,22314,3211,ALEXANDRIA,122,USCGeocoder,15.6186,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2208.993042,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80459511,-77.04254008,Exact
51163,Columbia Pike Farmers Market,2820 Columbia Pike,,Arlington,VA,22204,4412,ARLINGTON,123,USCGeocoder,15.628,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4283.516719,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86213444,-77.08659524,Relaxed
51755,Amigos Deli & Supermarket,8723 Cooper Rd,,Alexandria,VA,22309,3906,FAIRFAX,124,USCGeocoder,31.2496,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8429.308077,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.71997521,-77.1242512,Relaxed
51775,Global Food Alexandria Inc,1476 N Beauregard St,,Alexandria,VA,22311,5800,ALEXANDRIA,125,USCGeocoder,15.6307,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5280.446001,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83085555,-77.12483118,Exact
52204,APlus 40057H,1818 Wiehle Ave,,Reston,VA,20190,5209,FAIRFAX,126,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4189.563342,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.95145916,-77.33590383,Exact
52684,Food Star,206 W Glebe Rd,,Alexandria,VA,22305,2301,ALEXANDRIA,127,USCGeocoder,31.255,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10195.68907,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83659672,-77.06158125,Exact
53791,7-Eleven Inc F 34627A,6030 Burke Commons Road,,Burke,VA,22015,2879,FAIRFAX,128,USCGeocoder,31.2542,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1757.621454,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.79380265,-77.30285095,Exact
